207 	 801 	 775 	 500 
208 	 836 	 803 	 330 
201 	 805 	 794 	 478 
202 	 810 	 807 	 570 
203 	 819 	 830 	 592 
204 	 835 	 844 	 623 
205 	 808 	 816 	 614 
206 	 816 	 826 	 576 
207 	 801 	 821 	 559 
208 	 836 	 847 	 379 
193 	 817 	 803 	 486 
194 	 818 	 811 	 628 
195 	 839 	 842 	 644 
196 	 820 	 838 	 634 
197 	 802 	 835 	 632 
198 	 797 	 820 	 604 
199 	 814 	 848 	 587 
200 	 844 	 881 	 686 
201 	 805 	 863 	 675 
202 	 810 	 891 	 638 
203 	 819 	 926 	 659 
204 	 835 	 962 	 659 
205 	 808 	 936 	 643 
206 	 816 	 951 	 605 
207 	 801 	 934 	 573 
208 	 836 	 955 	 419 
209 	 809 	 752 	 376 
210 	 827 	 770 	 288 
211 	 835 	 765 	 412 
212 	 866 	 795 	 283 
209 	 809 	 766 	 445 
210 	 827 	 787 	 552 
211 	 835 	 790 	 570 
212 	 866 	 815 	 333 
213 	 835 	 780 	 396 
214 	 830 	 792 	 305 
215 	 846 	 815 	 415 
216 	 881 	 820 	 288 
213 	 835 	 808 	 465 
214 	 830 	 815 	 563 
215 	 846 	 836 	 578 
216 	 881 	 842 	 344 
209 	 809 	 793 	 482 
210 	 827 	 815 	 591 
211 	 835 	 813 	 603 
212 	 866 	 837 	 648 
213 	 835 	 840 	 647 
214 	 830 	 849 	 624 
215 	 846 	 875 	 613 
216 	 881 	 884 	 402 
217 	 838 	 780 	 419 
218 	 827 	 771 	 316 
219 	 825 	 766 	 422 
220 	 870 	 798 	 303 
217 	 838 	 798 	 481 
218 	 827 	 788 	 587 
219 	 825 	 790 	 583 
220 	 870 	 823 	 375 
221 	 830 	 767 	 404 
222 	 832 	 753 	 285 
223 	 834 	 766 	 387 
224 	 868 	 805 	 299 
221 	 830 	 795 	 466 
222 	 832 	 780 	 567 
223 	 834 	 791 	 545 
224 	 868 	 826 	 363 
217 	 838 	 840 	 511 
218 	 827 	 828 	 630 
219 	 825 	 833 	 631 
220 	 870 	 869 	 713 
221 	 830 	 835 	 654 
222 	 832 	 823 	 627 
223 	 834 	 842 	 594 
224 	 868 	 883 	 421 
209 	 809 	 837 	 521 
210 	 827 	 860 	 618 
211 	 835 	 858 	 630 
212 	 866 	 886 	 670 
213 	 835 	 885 	 682 
214 	 830 	 894 	 663 
215 	 846 	 920 	 663 
216 	 881 	 928 	 704 
217 	 838 	 910 	 709 
218 	 827 	 902 	 704 
219 	 825 	 919 	 675 
220 	 870 	 961 	 746 
221 	 830 	 939 	 679 
222 	 832 	 932 	 651 
223 	 834 	 943 	 620 
224 	 868 	 976 	 460 
225 	 823 	 751 	 398 
226 	 822 	 752 	 288 
227 	 818 	 748 	 374 
228 	 846 	 778 	 289 
225 	 823 	 777 	 462 
226 	 822 	 777 	 522 
227 	 818 	 778 	 547 
228 	 846 	 809 	 358 
229 	 824 	 749 	 400 
230 	 832 	 770 	 269 
231 	 820 	 745 	 424 
232 	 853 	 771 	 282 
229 	 824 	 761 	 446 
230 	 832 	 781 	 533 
231 	 820 	 761 	 605 
232 	 853 	 791 	 350 
225 	 823 	 796 	 500 
226 	 822 	 795 	 557 
227 	 818 	 797 	 594 
228 	 846 	 829 	 635 
229 	 824 	 816 	 620 
230 	 832 	 834 	 596 
231 	 820 	 814 	 653 
232 	 853 	 855 	 393 
233 	 811 	 728 	 388 
234 	 816 	 742 	 291 
235 	 818 	 737 	 343 
236 	 832 	 746 	 250 
233 	 811 	 737 	 435 
234 	 816 	 752 	 554 
235 	 818 	 768 	 500 
236 	 832 	 778 	 307 
237 	 864 	 752 	 431 
238 	 822 	 729 	 306 
239 	 812 	 701 	 368 
240 	 822 	 714 	 272 
237 	 864 	 771 	 482 
238 	 822 	 752 	 538 
239 	 812 	 729 	 560 
240 	 822 	 743 	 337 
233 	 811 	 770 	 473 
234 	 816 	 787 	 594 
235 	 818 	 803 	 558 
236 	 832 	 817 	 555 
237 	 864 	 831 	 674 
238 	 822 	 818 	 595 
239 	 812 	 795 	 594 
240 	 822 	 808 	 381 
225 	 823 	 821 	 530 
226 	 822 	 827 	 579 
227 	 818 	 831 	 620 
228 	 846 	 868 	 660 
229 	 824 	 855 	 657 
230 	 832 	 878 	 638 
231 	 820 	 855 	 710 
